artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Fresh laDouille,185,2.1570812581673375,0.7200514135424664,8,0.2594594594594595,6,"8,10,1","0.259,0.195,0.178",0.673243243239877,generalist
Dibson,185,2.689607966891905,0.8978131960040224,2,0.12432432432432433,10,"2,1,17","0.124,0.108,0.092",0.40297297297095797,generalist
Assassin (FRA),185,1.9029443919633364,0.6352184435045579,6,0.3621621621621622,3,"6,3,7","0.362,0.227,0.157",0.7391891891854936,moderate
Lunatic,184,2.409956950723739,0.8044633934743052,6,0.1956521739130435,6,"6,12,7","0.196,0.152,0.147",0.5744565217362583,generalist
Lino,182,2.337320277196269,0.7802166761796061,3,0.25274725274725274,5,"3,16,12","0.253,0.143,0.121",0.606043956040926,generalist
R.E.D.K.,181,2.4954707450913185,0.8330085993067777,3,0.20994475138121546,6,"3,6,4","0.210,0.133,0.127",0.536740331489029,generalist
Gambino La MG,180,2.082393574333491,0.695120052187788,2,0.2833333333333333,4,"2,8,1","0.283,0.200,0.200",0.6894444444409977,generalist
Leck,180,2.7845385455676865,0.929501801662752,12,0.1388888888888889,8,"12,4,9","0.139,0.106,0.083",0.3477777777760389,generalist
Lady Laistee,178,2.5991794500774765,0.8676274155146503,6,0.15730337078651685,9,"6,0,13","0.157,0.129,0.112",0.47640449437964105,generalist
Jazzy Bazz,177,2.612539021262384,0.8720869499339454,0,0.2033898305084746,8,"0,7,5","0.203,0.119,0.096",0.4556497175118462,generalist
Houari,174,2.4577084024744575,0.8204032196638026,10,0.21839080459770116,8,"10,1,8","0.218,0.161,0.086",0.5517241379282759,generalist
Kool Shen,174,2.568078577892587,0.8572456893305568,3,0.1781609195402299,7,"3,6,9","0.178,0.132,0.109",0.5005747126411753,generalist
Zek,173,2.546483670622644,0.8500371321905945,4,0.2138728323699422,10,"4,3,1","0.214,0.116,0.081",0.5002890173385391,generalist
Abou Tall,173,2.61458096966777,0.8727685690570602,5,0.23121387283236994,7,"5,14,18","0.231,0.104,0.098",0.4569364161826867,generalist
Shurik’n,172,2.157585672127882,0.7202197910590412,7,0.313953488372093,5,"7,0,6","0.314,0.157,0.116",0.6715116279036196,moderate
Spider ZED,171,2.089341549915097,0.6974393434151591,0,0.29239766081871343,5,"0,5,9","0.292,0.187,0.129",0.693859649119338,generalist
Blacko (FRA),170,1.7684412689095668,0.590320198010076,0,0.3764705882352941,5,"0,14,7","0.376,0.253,0.124",0.7794117647019856,moderate
OBOY,170,2.274351885442111,0.7591973106274716,2,0.21764705882352942,8,"2,13,18","0.218,0.165,0.141",0.6258823529380471,generalist
Alibi Montana,169,2.2798270682325272,0.7610249715432186,12,0.20710059171597633,7,"12,3,6","0.207,0.195,0.142",0.6245562130146287,generalist
Beendo Z,168,2.2748243209770207,0.7593550134833243,8,0.27976190476190477,6,"8,1,2","0.280,0.161,0.131",0.6315476190444613,generalist
Cookiesan,168,1.923187275500735,0.6419756840350621,4,0.49404761904761907,3,"4,0,5","0.494,0.131,0.071",0.6958333333298544,moderate
Volts Face,168,2.558955514781115,0.8542003360484864,10,0.13095238095238096,7,"10,5,14","0.131,0.125,0.113",0.48928571428326767,generalist
L’Entourage,167,2.643909100099649,0.8825585395062837,3,0.17365269461077845,6,"3,4,11","0.174,0.156,0.078",0.43622754490799825,generalist
Tiers,167,2.3687400307197906,0.7907048475695836,6,0.32934131736526945,6,"6,12,14","0.329,0.114,0.084",0.5703592814342742,moderate
Chiens de Paille,166,2.3258268279257615,0.7763800685588348,7,0.21686746987951808,7,"7,0,3","0.217,0.163,0.157",0.6144578313222288,generalist
Klub des Loosers,166,2.358614531484459,0.7873248728886956,0,0.25301204819277107,8,"0,7,5","0.253,0.139,0.102",0.5945783132500392,generalist
Joe Lucazz,166,2.6703608225554865,0.8913883413845591,12,0.13855421686746988,10,"12,11,18","0.139,0.120,0.096",0.4343373493954187,generalist
Doc Gynéco,165,2.686757194321535,0.8968615847417156,6,0.15151515151515152,8,"6,13,4","0.152,0.133,0.097",0.42636363636150465,generalist
Lala &ce,165,2.064702595166545,0.6892146582635311,13,0.2909090909090909,6,"13,15,2","0.291,0.188,0.152",0.704545454541932,generalist
Casseurs Flowters,164,2.5614844878038214,0.8550445279828031,4,0.18902439024390244,8,"4,13,0","0.189,0.104,0.104",0.4975609756072681,generalist
Eddy de Pretto,164,2.1096014300102617,0.7042022575360292,5,0.2926829268292683,6,"5,0,14","0.293,0.226,0.104",0.6853658536551096,generalist
TTC,164,2.4641905323304827,0.8225670077677159,13,0.18292682926829268,8,"13,7,15","0.183,0.140,0.098",0.5463414634119025,generalist
Boostee,164,1.7157319548337293,0.5727253967185354,5,0.4634146341463415,4,"5,0,9","0.463,0.220,0.067",0.7780487804839148,moderate
Faf Larage,162,2.5011450004192626,0.8349027122680847,3,0.2345679012345679,9,"3,13,6","0.235,0.086,0.086",0.4925925925901297,generalist
Suprême NTM,162,2.199765209735997,0.7342996666141673,3,0.3271604938271605,4,"3,6,12","0.327,0.198,0.093",0.6432098765399942,moderate
MRC,161,2.136609673127205,0.7132178305748382,14,0.3105590062111801,6,"14,10,9","0.311,0.180,0.106",0.6754658385059392,moderate
Hocus Pocus,161,2.5048191615767257,0.8361291773931221,0,0.16149068322981366,5,"0,3,16","0.161,0.155,0.130",0.5201863354011258,generalist
Gazo,160,2.1326110075295146,0.7118830432064908,1,0.34375,7,"1,2,18","0.344,0.138,0.113",0.6731249999966347,moderate
Tunisiano,160,2.4011219839349973,0.8015142091073523,6,0.3,7,"6,3,7","0.300,0.087,0.081",0.5524999999972371,moderate
Wallen,160,1.9956641607812928,0.6661690627025673,5,0.3375,3,"5,0,7","0.338,0.263,0.081",0.6987499999965063,moderate
Senamo,159,2.640064114499353,0.8812750517813494,0,0.1509433962264151,8,"0,16,9","0.151,0.094,0.094",0.4424528301864672,generalist
Fayçal,159,1.5337988599388537,0.5119946376647435,7,0.5723270440251572,5,"7,0,16","0.572,0.107,0.088",0.8084905660336935,specialist
2zer,159,2.763432997190589,0.9224565965343047,9,0.1320754716981132,10,"9,16,0","0.132,0.088,0.088",0.35062893081585694,generalist
Zesau,158,2.6394635942618567,0.8810745932013897,9,0.14556962025316456,10,"9,3,4","0.146,0.133,0.114",0.44810126582054427,generalist
Nusky,158,2.364441466992854,0.7892699517463208,5,0.25316455696202533,8,"5,13,14","0.253,0.165,0.082",0.5797468354401392,generalist
Souffrance,156,2.660824334526189,0.8882049834745468,0,0.12179487179487179,9,"0,4,16","0.122,0.115,0.109",0.44294871794650337,generalist
Rochdi,155,2.1828995115341527,0.7286697582439392,7,0.2709677419354839,5,"7,4,0","0.271,0.194,0.181",0.6590322580612213,generalist
KaNoé (BEL),155,2.5748687053156507,0.8595122895481417,2,0.17419354838709677,9,"2,17,8","0.174,0.135,0.097",0.4854838709653146,generalist
Nysay,154,2.4478188521387283,0.8171020066605469,11,0.15584415584415584,8,"11,12,3","0.156,0.143,0.130",0.5538961038933343,generalist
1995,154,2.5091513543825106,0.8375752988786864,3,0.24675324675324675,6,"3,4,16","0.247,0.136,0.097",0.5175324675298805,generalist
Pit Baccardi,153,2.5399765812641166,0.8478650124000607,3,0.19607843137254902,6,"3,6,7","0.196,0.170,0.118",0.5120915032654135,generalist
Nemir,150,2.7904078009460846,0.9314610072400364,0,0.12666666666666668,7,"0,5,15","0.127,0.120,0.093",0.3406666666649633,generalist
Rounhaa,150,2.524150854682502,0.8425822550851557,5,0.24,8,"5,18,2","0.240,0.107,0.107",0.5006666666641635,generalist
Le Rat Luciano,150,2.510207878786055,0.8379279753888242,6,0.18,7,"6,9,12","0.180,0.140,0.113",0.51199999999744,generalist
L’Skadrille,147,2.7766014436075563,0.9268523319387054,6,0.11564625850340136,8,"6,11,8","0.116,0.102,0.095",0.3547619047601308,generalist
Népal,146,2.68593474075428,0.8965870429962748,4,0.136986301369863,8,"4,0,16","0.137,0.116,0.110",0.43013698629921926,generalist
Zoxea,145,2.238524244582586,0.747237750296995,3,0.36551724137931035,7,"3,4,16","0.366,0.117,0.069",0.6155172413762328,moderate
Darryl Zeuja,145,2.613732574870224,0.872485367916212,3,0.13793103448275862,8,"3,0,9","0.138,0.131,0.124",0.46793103448041873,generalist
Expression Direkt,144,2.7201017440851016,0.9079922689012878,3,0.1388888888888889,8,"3,14,9","0.139,0.097,0.097",0.3881944444425037,generalist
MHD,143,2.7111250284849784,0.904995767618657,5,0.16783216783216784,8,"5,14,17","0.168,0.119,0.070",0.39685314685116285,generalist
Set&Match,143,2.5398351490478177,0.8478178011664177,4,0.16083916083916083,8,"4,17,8","0.161,0.140,0.112",0.5101398601373097,generalist
