original_index,artist,title,year,topic
70013,JuL,Y’a la police,2019.0,1
70014,JuL,Y’a la police,2019.0,11
70015,JuL,Y’a la police,2019.0,10
70016,JuL,Y’a la police,2019.0,2
70017,JuL,Y’a la police,2019.0,11
70018,JuL,Y’a la police,2019.0,11
70019,Timal,Story,2019.0,4
70020,Youssoupha,La lune,2019.0,0
70021,Youssoupha,La lune,2019.0,9
70022,Youssoupha,La lune,2019.0,0
70023,Youssoupha,La lune,2019.0,9
70024,Kaaris,Détails,2019.0,6
70025,Kaaris,Détails,2019.0,11
70026,Kaaris,Détails,2019.0,2
70027,Kaaris,Détails,2019.0,11
70028,Luidji,Basquiat,2019.0,17
70029,Luidji,Basquiat,2019.0,4
70030,Luidji,Basquiat,2019.0,4
70031,Jok’Air,L’amour est dans le binks,2019.0,2
70032,Jok’Air,L’amour est dans le binks,2019.0,18
70033,Jok’Air,L’amour est dans le binks,2019.0,2
70034,Jok’Air,L’amour est dans le binks,2019.0,9
70035,Jok’Air,L’amour est dans le binks,2019.0,2
70036,RK,Bulma,2019.0,13
70037,RK,Bulma,2019.0,13
70038,RK,Bulma,2019.0,17
70039,RK,Bulma,2019.0,13
70040,JuL,Bagarre,2019.0,2
70041,JuL,Bagarre,2019.0,5
70042,JuL,Bagarre,2019.0,5
70043,JuL,Bagarre,2019.0,2
70044,JuL,Bagarre,2019.0,5
70045,JuL,Bagarre,2019.0,15
70046,Franglish,Petit diamant,2019.0,5
70047,Franglish,Petit diamant,2019.0,15
70048,Franglish,Petit diamant,2019.0,14
70049,47ter,On avait dit,2019.0,17
70050,47ter,On avait dit,2019.0,0
70051,47ter,On avait dit,2019.0,0
70052,47ter,On avait dit,2019.0,0
70053,DTF,Mon gamos,2019.0,11
70054,DTF,Mon gamos,2019.0,1
70055,DTF,Mon gamos,2019.0,10
70056,DTF,Mon gamos,2019.0,1
70057,Landy,Bresom,2019.0,8
70058,JuL,Collé au mic,2019.0,13
70059,JuL,Collé au mic,2019.0,1
70060,JuL,Collé au mic,2019.0,8
70061,JuL,Collé au mic,2019.0,1
70062,JuL,Collé au mic,2019.0,1
70063,Vegedream,Obscure 2,2019.0,5
70064,Vegedream,Obscure 2,2019.0,5
70065,Tsew The Kid,Même les monstres rêvent d’amour (Version Longue),2019.0,15
70066,Tsew The Kid,Même les monstres rêvent d’amour (Version Longue),2019.0,5
70067,Tsew The Kid,Même les monstres rêvent d’amour (Version Longue),2019.0,0
70068,Tsew The Kid,Même les monstres rêvent d’amour (Version Longue),2019.0,0
70069,La Fouine,#FOUINYFLOW,2019.0,4
70070,Zikxo,Loin d’eux,2019.0,17
70071,Zikxo,Loin d’eux,2019.0,17
70072,Zikxo,Loin d’eux,2019.0,14
70073,Zikxo,Loin d’eux,2019.0,17
70074,Zola,Freestyle France Inter,2019.0,2
70075,Zola,Freestyle France Inter,2019.0,1
70076,Zola,Freestyle France Inter,2019.0,2
70077,Chilla,Mira,2019.0,5
70078,Chilla,Mira,2019.0,15
70079,Chilla,Mira,2019.0,5
70080,Chilla,Mira,2019.0,15
70081,Chilla,Mira,2019.0,5
70082,Chilla,Mira,2019.0,5
70083,Hatik,M’attends pas,2019.0,2
70084,Hatik,M’attends pas,2019.0,2
70085,PLK,Intr100000,2019.0,3
70086,PLK,Intr100000,2019.0,10
70087,PLK,Intr100000,2019.0,16
70088,PLK,Intr100000,2019.0,10
70089,PLK,Intr100000,2019.0,11
70090,PLK,Intr100000,2019.0,10
70091,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,15
70092,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,17
70093,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,13
70094,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,4
70095,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,10
70096,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,8
70097,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,16
70098,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,1
70099,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,10
70100,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,3
70101,Lomepal,"Session freestyle Di-Meh & Slimka, Prince Waly, Laylow, Fixpen Sill, Youri, Yassine Stein",2019.0,2
70102,Sadek,Roulette russe 7 #Thanos,2019.0,12
70103,Sadek,Roulette russe 7 #Thanos,2019.0,1
70104,Djadja & Dinaz,Ganja,2019.0,10
70105,Djadja & Dinaz,Ganja,2019.0,1
70106,Djadja & Dinaz,Ganja,2019.0,1
70107,DTF,Wesh la rue,2019.0,14
70108,DTF,Wesh la rue,2019.0,2
70109,DTF,Wesh la rue,2019.0,11
70110,Kodes,Méchant 4,2019.0,2
70111,Kodes,Méchant 4,2019.0,2
70112,13 Block,C’est pas mon cas,2019.0,11
70113,13 Block,C’est pas mon cas,2019.0,1
70114,13 Block,C’est pas mon cas,2019.0,11
70115,13 Block,C’est pas mon cas,2019.0,11
70116,13 Block,C’est pas mon cas,2019.0,18
70117,KIK,OUI,2019.0,4
70118,KIK,OUI,2019.0,17
70119,KIK,OUI,2019.0,0
70120,KIK,OUI,2019.0,4
70121,KIK,OUI,2019.0,0
70122,ASHE 22,Diss,2019.0,12
70123,ASHE 22,Diss,2019.0,1
70124,ASHE 22,Diss,2019.0,18
70125,ASHE 22,Diss,2019.0,2
70126,ASHE 22,Diss,2019.0,18
70127,Lacrim,Adjida,2019.0,0
70128,Lacrim,Adjida,2019.0,14
70129,Lacrim,Adjida,2019.0,14
70130,Lacrim,Adjida,2019.0,14
70131,MMZ,Nicky Larson,2019.0,17
70132,MMZ,Nicky Larson,2019.0,2
70133,MMZ,Nicky Larson,2019.0,8
70134,MMZ,Nicky Larson,2019.0,2
70135,Djadja & Dinaz,Oubliez-moi,2019.0,17
70136,Djadja & Dinaz,Oubliez-moi,2019.0,17
70137,MMZ,Koka,2019.0,1
70138,MMZ,Koka,2019.0,9
70139,MMZ,Koka,2019.0,1
70140,MMZ,Koka,2019.0,10
70141,MMZ,Koka,2019.0,4
70142,Niro,Lomachenko,2019.0,8
70143,Lacrim,Pardon Mama,2019.0,14
70144,Lacrim,Pardon Mama,2019.0,10
70145,Lacrim,Pardon Mama,2019.0,14
70146,Lacrim,Pardon Mama,2019.0,14
70147,Lacrim,Pardon Mama,2019.0,14
70148,47ter,Chaque soir,2019.0,5
70149,47ter,Chaque soir,2019.0,5
70150,47ter,Chaque soir,2019.0,5
70151,YL,Mala,2019.0,2
70152,YL,Mala,2019.0,0
70153,YL,Mala,2019.0,8
70154,YL,Mala,2019.0,1
70155,Hamza,Benzo,2019.0,2
70156,Hamza,Benzo,2019.0,2
70157,Hamza,Benzo,2019.0,2
70158,MMZ,Gang Gang,2019.0,14
70159,MMZ,Gang Gang,2019.0,8
70160,MMZ,Gang Gang,2019.0,1
70161,Lonepsi,Aveugle,2019.0,5
70162,Lonepsi,Aveugle,2019.0,5
70163,Lonepsi,Aveugle,2019.0,5
70164,Lonepsi,Aveugle,2019.0,5
70165,Naps,Fortuné,2019.0,2
70166,Naps,Fortuné,2019.0,2
70167,Naps,Fortuné,2019.0,12
70168,Naps,Fortuné,2019.0,2
70169,Naps,Fortuné,2019.0,2
70170,Naps,Fortuné,2019.0,2
70171,Lefa,Derniers réglages,2019.0,16
70172,Lefa,Derniers réglages,2019.0,11
70173,Lefa,Derniers réglages,2019.0,16
70174,Siboy,Twapplife,2019.0,17
70175,Siboy,Twapplife,2019.0,18
70176,Black M,Dans mon délire,2019.0,15
70177,Black M,Dans mon délire,2019.0,2
70178,Black M,Dans mon délire,2019.0,2
70179,Black M,Dans mon délire,2019.0,15
70180,Black M,Dans mon délire,2019.0,5
70181,Black M,Dans mon délire,2019.0,15
70182,Tsew The Kid,Partir loin,2019.0,15
70183,Tsew The Kid,Partir loin,2019.0,5
70184,Tsew The Kid,Partir loin,2019.0,5
70185,Tsew The Kid,Partir loin,2019.0,5
70186,Tsew The Kid,Partir loin,2019.0,5
70187,Fixpen Sill,Bye Bye,2019.0,17
70188,Fixpen Sill,Bye Bye,2019.0,0
70189,Fixpen Sill,Bye Bye,2019.0,7
70190,Fixpen Sill,Bye Bye,2019.0,17
70191,Fixpen Sill,Bye Bye,2019.0,0
70192,Fixpen Sill,Bye Bye,2019.0,17
70193,KIK,Bandana mauve,2019.0,8
70194,KIK,Bandana mauve,2019.0,13
70195,KIK,Bandana mauve,2019.0,4
70196,KIK,Bandana mauve,2019.0,13
70197,KIK,Bandana mauve,2019.0,13
70198,Kalash,Salam (Intro),2019.0,10
70199,Black M,Bon (Prologue),2019.0,4
70200,Black M,Bon (Prologue),2019.0,14
70201,DTF,Coco,2019.0,15
70202,DTF,Coco,2019.0,2
70203,Djadja & Dinaz,Ça vend,2019.0,1
70204,Djadja & Dinaz,Ça vend,2019.0,10
70205,Black M,Autour de moi,2019.0,0
70206,Black M,Autour de moi,2019.0,16
70207,Black M,Autour de moi,2019.0,0
70208,Black M,Autour de moi,2019.0,0
70209,Black M,Autour de moi,2019.0,10
70210,Hatik,Abimé,2019.0,9
70211,Hatik,Abimé,2019.0,10
70212,Djadja & Dinaz,Sommet,2019.0,10
70213,Djadja & Dinaz,Sommet,2019.0,1
70214,​DA Uzi,WeLaRue 2 (Imparfait),2019.0,10
70215,​DA Uzi,WeLaRue 2 (Imparfait),2019.0,0
70216,​DA Uzi,WeLaRue 2 (Imparfait),2019.0,10
70217,Lefa,Course poursuite,2019.0,16
70218,Lefa,Course poursuite,2019.0,8
70219,Lefa,Course poursuite,2019.0,8
70220,Lefa,Course poursuite,2019.0,8
70221,Lefa,Course poursuite,2019.0,8
70222,Alkpote,Flamme,2019.0,1
70223,Alkpote,Flamme,2019.0,1
70224,Alkpote,Flamme,2019.0,4
70225,Alkpote,Flamme,2019.0,1
70226,Zola,La peuf,2019.0,2
70227,Zola,La peuf,2019.0,2
70228,Zola,La peuf,2019.0,2
70229,Zola,La peuf,2019.0,2
70230,YL,Tu m’en veux,2019.0,12
70231,YL,Tu m’en veux,2019.0,8
70232,YL,Tu m’en veux,2019.0,2
70233,YL,Tu m’en veux,2019.0,8
70234,YL,Tu m’en veux,2019.0,14
70235,JuL,Mexico,2019.0,2
70236,JuL,Mexico,2019.0,2
70237,Ateyaba,Av President Kennedy,2019.0,2
70238,Lorenzo,Parler de quoi,2019.0,15
70239,Lorenzo,Parler de quoi,2019.0,15
70240,Lorenzo,Parler de quoi,2019.0,15
70241,Lorenzo,Parler de quoi,2019.0,0
70242,Lorenzo,Parler de quoi,2019.0,15
70243,Lorenzo,Parler de quoi,2019.0,15
70244,Lorenzo,Parler de quoi,2019.0,15
70245,Luv Resval,Joe Dalton,2019.0,8
70246,Luv Resval,Joe Dalton,2019.0,8
70247,Luv Resval,Joe Dalton,2019.0,8
70248,Luv Resval,Joe Dalton,2019.0,1
70249,Luv Resval,Joe Dalton,2019.0,8
70250,KIK,Démonté,2019.0,14
70251,KIK,Démonté,2019.0,0
70252,KIK,Démonté,2019.0,0
70253,Djadja & Dinaz,Divisé,2019.0,10
70254,Djadja & Dinaz,Divisé,2019.0,10
70255,Alonzo,Lettre à Khalissi,2019.0,14
70256,Alonzo,Lettre à Khalissi,2019.0,14
70257,Alonzo,Lettre à Khalissi,2019.0,14
70258,Alonzo,Lettre à Khalissi,2019.0,14
70259,KIK,4 millions,2019.0,8
70260,KIK,4 millions,2019.0,4
70261,KIK,4 millions,2019.0,8
70262,KIK,4 millions,2019.0,10
70263,KIK,4 millions,2019.0,8
70264,KIK,4 millions,2019.0,8
70265,Nemir,Chica,2019.0,13
70266,Nemir,Chica,2019.0,13
70267,Nemir,Chica,2019.0,13
70268,Nemir,Chica,2019.0,13
70269,So La Lune,Billy,2019.0,1
70270,So La Lune,Billy,2019.0,17
70271,So La Lune,Billy,2019.0,1
70272,So La Lune,Billy,2019.0,17
70273,Hamza,Oseille,2019.0,10
70274,Hamza,Oseille,2019.0,10
70275,Chilla,Pour la vie,2019.0,5
70276,Chilla,Pour la vie,2019.0,5
70277,Chilla,Pour la vie,2019.0,5
70278,Jok’Air,Jay’Z & Beyoncé,2019.0,15
70279,Jok’Air,Jay’Z & Beyoncé,2019.0,15
70280,Jok’Air,Jay’Z & Beyoncé,2019.0,15
70281,Jok’Air,Jay’Z & Beyoncé,2019.0,15
70282,Luv Resval,¥11,2019.0,2
70283,Luidji,Nazaré,2019.0,5
70284,Hamza,Goat,2019.0,12
70285,Hamza,Goat,2019.0,15
70286,Hamza,Goat,2019.0,1
70287,Hamza,Goat,2019.0,15
70288,Hayce Lemsi,Jean Reno,2019.0,1
70289,Hayce Lemsi,Jean Reno,2019.0,6
70290,Hayce Lemsi,Jean Reno,2019.0,2
70291,Hayce Lemsi,Jean Reno,2019.0,6
70292,Ateyaba,Job,2019.0,8
70293,Ateyaba,Job,2019.0,8
70294,Ateyaba,Job,2019.0,10
70295,Ateyaba,Job,2019.0,8
70296,Naza,Jolie,2019.0,8
70297,Naza,Jolie,2019.0,15
70298,Naza,Jolie,2019.0,14
70299,Naza,Jolie,2019.0,15
70300,Dabs,Follow Back,2019.0,4
70301,Dabs,Follow Back,2019.0,15
70302,Dabs,Follow Back,2019.0,10
70303,Dabs,Follow Back,2019.0,15
70304,Dabs,Follow Back,2019.0,8
70305,47ter,Harakiri,2019.0,5
70306,47ter,Harakiri,2019.0,5
70307,47ter,Harakiri,2019.0,5
70308,47ter,Harakiri,2019.0,5
70309,F430,Réel,2019.0,9
70310,F430,Réel,2019.0,18
70311,F430,Réel,2019.0,10
70312,F430,Réel,2019.0,1
70313,Kalash Criminel,Fatality,2019.0,1
70314,Kalash Criminel,Fatality,2019.0,1
70315,Kalash Criminel,Fatality,2019.0,1
70316,4Keus,Wakztoubi #1,2019.0,8
70317,4Keus,Wakztoubi #1,2019.0,12
70318,4Keus,Wakztoubi #1,2019.0,1
70319,4Keus,Wakztoubi #1,2019.0,1
70320,4Keus,Wakztoubi #1,2019.0,2
70321,Kemmler,Ça me gêne,2019.0,5
70322,Kemmler,Ça me gêne,2019.0,5
70323,Kemmler,Ça me gêne,2019.0,5
70324,Dosseh,Vrai,2019.0,10
70325,Dosseh,Vrai,2019.0,3
70326,Dosseh,Vrai,2019.0,10
70327,Dosseh,Vrai,2019.0,10
70328,Dosseh,Vrai,2019.0,10
70329,Franglish,Comme ça,2019.0,18
70330,Franglish,Comme ça,2019.0,15
70331,Franglish,Comme ça,2019.0,18
70332,Franglish,Comme ça,2019.0,15
70333,Franglish,Comme ça,2019.0,15
70334,JuL,Le combat,2019.0,4
70335,JuL,Le combat,2019.0,2
70336,JuL,Le combat,2019.0,4
70337,JuL,Le combat,2019.0,2
70338,JuL,Le combat,2019.0,2
70339,Prince Waly,BO Y Z,2019.0,14
70340,Prince Waly,BO Y Z,2019.0,0
70341,Prince Waly,BO Y Z,2019.0,11
70342,Prince Waly,BO Y Z,2019.0,0
70343,Prince Waly,BO Y Z,2019.0,0
70344,Lacrim,Tootsie’s,2019.0,8
70345,Lacrim,Tootsie’s,2019.0,2
70346,Lacrim,Tootsie’s,2019.0,8
70347,Lacrim,Tootsie’s,2019.0,10
70348,​DA Uzi,Hier,2019.0,5
70349,​DA Uzi,Hier,2019.0,10
70350,​DA Uzi,Hier,2019.0,5
70351,​DA Uzi,Hier,2019.0,14
70352,KIK,42 jours,2019.0,4
70353,Kekra,Téléphone maison,2019.0,8
70354,Kekra,Téléphone maison,2019.0,4
70355,Kekra,Téléphone maison,2019.0,1
70356,F430,My Love,2019.0,16
70357,F430,My Love,2019.0,5
70358,Niro,Down,2019.0,0
70359,Niro,Down,2019.0,0
70360,Niro,Down,2019.0,10
70361,Niro,Down,2019.0,11
70362,Lacrim,Miami,2019.0,10
70363,Lacrim,Miami,2019.0,10
70364,Lacrim,Miami,2019.0,10
70365,Leto,Tu déconnes,2019.0,1
70366,Leto,Tu déconnes,2019.0,2
70367,Leto,Tu déconnes,2019.0,2
70368,Leto,Tu déconnes,2019.0,2
70369,​DA Uzi,Wey wey wey,2019.0,10
70370,​DA Uzi,Wey wey wey,2019.0,18
70371,​DA Uzi,Wey wey wey,2019.0,10
70372,Hamza,Snakes,2019.0,8
70373,Hamza,Snakes,2019.0,13
70374,Hamza,Snakes,2019.0,8
70375,Hamza,Snakes,2019.0,8
70376,Hamza,Snakes,2019.0,8
70377,Seth Gueko,Paris Street,2019.0,3
70378,Seth Gueko,Paris Street,2019.0,11
70379,Seth Gueko,Paris Street,2019.0,12
70380,Seth Gueko,Paris Street,2019.0,11
70381,​DA Uzi,WeLaRue 1 (Gotham),2019.0,1
70382,​DA Uzi,WeLaRue 1 (Gotham),2019.0,11
70383,​DA Uzi,WeLaRue 1 (Gotham),2019.0,10
70384,​DA Uzi,WeLaRue 1 (Gotham),2019.0,11
70385,Gims,En secret,2019.0,5
70386,Gims,En secret,2019.0,5
70387,Gims,En secret,2019.0,5
70388,Gims,En secret,2019.0,5
70389,Gims,En secret,2019.0,5
70390,Gims,En secret,2019.0,5
70391,Franglish,Dernière chance,2019.0,5
70392,Franglish,Dernière chance,2019.0,5
70393,Franglish,Dernière chance,2019.0,5
70394,Franglish,Dernière chance,2019.0,5
70395,Franglish,Dernière chance,2019.0,5
70396,Franglish,Dernière chance,2019.0,5
70397,Djadja & Dinaz,TPLM,2019.0,1
70398,Djadja & Dinaz,TPLM,2019.0,8
70399,Djadja & Dinaz,TPLM,2019.0,13
70400,Djadja & Dinaz,TPLM,2019.0,8
70401,Djadja & Dinaz,TPLM,2019.0,8
70402,Naps,Ex,2019.0,5
70403,Naps,Ex,2019.0,13
70404,Naps,Ex,2019.0,10
70405,OBOY,Massa,2019.0,4
70406,OBOY,Massa,2019.0,1
70407,​DA Uzi,Bonne journée,2019.0,13
70408,​DA Uzi,Bonne journée,2019.0,1
70409,​DA Uzi,Bonne journée,2019.0,10
70410,Lycos,Je t’adore,2019.0,5
70411,Lycos,Je t’adore,2019.0,5
70412,KIK,La paix,2019.0,7
70413,KIK,La paix,2019.0,7
70414,KIK,La paix,2019.0,0
70415,KIK,La paix,2019.0,7
70416,Leto,Balmain,2019.0,2
70417,Leto,Balmain,2019.0,8
70418,Leto,Balmain,2019.0,11
70419,Leto,Balmain,2019.0,8
70420,Ninho,Hit ’Em Up (Remix),2019.0,8
70421,Fixpen Sill,Touareg,2019.0,7
70422,Fixpen Sill,Touareg,2019.0,9
70423,Fixpen Sill,Touareg,2019.0,7
70424,Kalash Criminel,Sauvagerie #3,2019.0,2
70425,​DA Uzi,Dans la tour,2019.0,11
70426,​DA Uzi,Dans la tour,2019.0,17
70427,​DA Uzi,Dans la tour,2019.0,17
70428,Gims,Mets-moi bien,2019.0,13
70429,Gims,Mets-moi bien,2019.0,17
70430,Gims,Mets-moi bien,2019.0,1
70431,Gims,Mets-moi bien,2019.0,17
70432,Soso Maness,Interlude,2019.0,1
70433,Soso Maness,Interlude,2019.0,15
70434,Soso Maness,Interlude,2019.0,15
70435,Soso Maness,Interlude,2019.0,15
70436,Soso Maness,Interlude,2019.0,15
70437,Naps,Cap Canaveral,2019.0,2
70438,Naps,Cap Canaveral,2019.0,2
70439,Naps,Cap Canaveral,2019.0,2
70440,Naps,Cap Canaveral,2019.0,2
70441,Lefa,Megazord,2019.0,3
70442,Lefa,Megazord,2019.0,10
70443,Lefa,Megazord,2019.0,2
70444,Lefa,Megazord,2019.0,6
70445,Soso Maness,Muermo,2019.0,1
70446,Soso Maness,Muermo,2019.0,16
70447,Soso Maness,Muermo,2019.0,9
70448,Soso Maness,Muermo,2019.0,14
70449,Soso Maness,Muermo,2019.0,2
70450,Gims,Comme une ombre,2019.0,5
70451,Gims,Comme une ombre,2019.0,5
70452,Gims,Comme une ombre,2019.0,0
70453,Gims,Comme une ombre,2019.0,5
70454,Gims,Comme une ombre,2019.0,5
70455,​DA Uzi,Vision,2019.0,8
70456,​DA Uzi,Vision,2019.0,8
70457,​DA Uzi,Vision,2019.0,9
70458,​DA Uzi,Vision,2019.0,8
70459,Black M,Ainsi valse la vie,2019.0,9
70460,Black M,Ainsi valse la vie,2019.0,9
70461,Black M,Ainsi valse la vie,2019.0,9
70462,​DA Uzi,D’une autre manière,2019.0,9
70463,​DA Uzi,D’une autre manière,2019.0,11
70464,​DA Uzi,D’une autre manière,2019.0,1
70465,​DA Uzi,D’une autre manière,2019.0,11
70466,​DA Uzi,D’une autre manière,2019.0,14
70467,So La Lune,Fissure de vie 23,2019.0,9
70468,So La Lune,Fissure de vie 23,2019.0,0
70469,So La Lune,Fissure de vie 23,2019.0,9
70470,So La Lune,Fissure de vie 23,2019.0,0
70471,Lacrim,Puerto Rico,2019.0,2
70472,Lacrim,Puerto Rico,2019.0,2
70473,Lacrim,Puerto Rico,2019.0,2
70474,Gradur,Voyou,2019.0,1
70475,Gradur,Voyou,2019.0,1
70476,Gradur,Voyou,2019.0,1
70477,Dadju,Vite ou doucement,2019.0,5
70478,Dadju,Vite ou doucement,2019.0,17
70479,Dadju,Vite ou doucement,2019.0,5
70480,Dadju,Vite ou doucement,2019.0,17
70481,Dadju,Vite ou doucement,2019.0,15
70482,PLK,Corazon,2019.0,8
70483,PLK,Corazon,2019.0,4
70484,PLK,Corazon,2019.0,8
70485,PLK,Corazon,2019.0,10
70486,PLK,Corazon,2019.0,8
70487,Dinos,Puta Madre - (Maquette),2019.0,10
70488,Dinos,Puta Madre - (Maquette),2019.0,2
70489,JuL,Ça va péter,2019.0,4
70490,JuL,Ça va péter,2019.0,2
70491,Leto,Bitume,2019.0,1
70492,Leto,Bitume,2019.0,1
70493,Leto,Bitume,2019.0,10
70494,Leto,Bitume,2019.0,1
70495,PLK,TT,2019.0,2
70496,PLK,TT,2019.0,2
70497,PLK,TT,2019.0,2
70498,PLK,TT,2019.0,2
70499,RK,Dans mon square,2019.0,14
70500,RK,Dans mon square,2019.0,8
70501,RK,Dans mon square,2019.0,0
70502,RK,Dans mon square,2019.0,8
70503,Dinos,Freestyle la 9 cour,2019.0,9
70504,Dinos,Freestyle la 9 cour,2019.0,12
70505,Dinos,Freestyle la 9 cour,2019.0,1
70506,Dinos,Freestyle la 9 cour,2019.0,9
70507,Dinos,Freestyle la 9 cour,2019.0,10
70508,Nemir,Elle m’a eu,2019.0,5
70509,Nemir,Elle m’a eu,2019.0,5
70510,Nemir,Elle m’a eu,2019.0,5
70511,Nemir,Elle m’a eu,2019.0,5
70512,Dosseh,Les oiseaux,2019.0,16
70513,Dosseh,Les oiseaux,2019.0,16
70514,Dosseh,Les oiseaux,2019.0,11
70515,Dosseh,Les oiseaux,2019.0,16
70516,Lujipeka,La brume,2019.0,0
70517,Lujipeka,La brume,2019.0,0
70518,Lujipeka,La brume,2019.0,0
70519,Lujipeka,La brume,2019.0,0
70520,​DA Uzi,J’entends des voix,2019.0,10
70521,​DA Uzi,J’entends des voix,2019.0,15
70522,​DA Uzi,J’entends des voix,2019.0,4
70523,​DA Uzi,J’entends des voix,2019.0,10
70524,​DA Uzi,J’entends des voix,2019.0,15
70525,Gradur,Sheguey 13,2019.0,1
70526,Gradur,Sheguey 13,2019.0,1
70527,Gradur,Sheguey 13,2019.0,1
70528,Gradur,Sheguey 13,2019.0,10
70529,Gradur,Sheguey 13,2019.0,2
70530,La Fève,ESPION,2019.0,13
70531,PLK,Temps perdu,2019.0,11
70532,PLK,Temps perdu,2019.0,0
70533,PLK,Temps perdu,2019.0,2
70534,PLK,Temps perdu,2019.0,0
70535,PLK,Temps perdu,2019.0,0
70536,Médine,Bezoin,2019.0,10
70537,Médine,Bezoin,2019.0,8
70538,Médine,Bezoin,2019.0,7
70539,Médine,Bezoin,2019.0,8
70540,Chilla,Bridget,2019.0,15
70541,Seth Gueko,Destroy,2019.0,4
70542,Djadja & Dinaz,Chacun son sort,2019.0,10
70543,Djadja & Dinaz,Chacun son sort,2019.0,10
70544,Djadja & Dinaz,Chacun son sort,2019.0,10
70545,Sadek,Freestyle #PlanèteRap,2019.0,17
70546,Lala &ce,Amen,2019.0,4
70547,Lala &ce,Amen,2019.0,15
70548,Kekra,Sans les thunes,2019.0,8
70549,Kekra,Sans les thunes,2019.0,1
70550,Kekra,Sans les thunes,2019.0,8
70551,Kekra,Sans les thunes,2019.0,16
70552,Kekra,Sans les thunes,2019.0,8
70553,Kekra,Sans les thunes,2019.0,9
70554,Hamza,Aquafina,2019.0,13
70555,Hamza,Aquafina,2019.0,13
70556,Hamza,Aquafina,2019.0,13
70557,Hamza,Aquafina,2019.0,13
70558,Dosseh,Flux,2019.0,3
70559,Dosseh,Flux,2019.0,13
70560,Dosseh,Flux,2019.0,3
70561,Dosseh,Flux,2019.0,3
70562,Dosseh,Flux,2019.0,18
70563,Dosseh,Flux,2019.0,3
70564,Landy,Chasse à l’homme,2019.0,1
70565,Landy,Chasse à l’homme,2019.0,2
70566,Landy,Chasse à l’homme,2019.0,11
70567,Landy,Chasse à l’homme,2019.0,2
70568,Landy,Chasse à l’homme,2019.0,12
70569,JuL,À la vida à la muerte,2019.0,13
70570,JuL,À la vida à la muerte,2019.0,5
70571,JuL,À la vida à la muerte,2019.0,9
70572,JuL,À la vida à la muerte,2019.0,5
70573,JuL,T’as tout perdu,2019.0,2
70574,JuL,T’as tout perdu,2019.0,2
70575,JuL,T’as tout perdu,2019.0,2
70576,Luidji,3 ans,2019.0,5
70577,Luidji,3 ans,2019.0,5
70578,Chilla,Cœur sombre,2019.0,0
70579,Chilla,Cœur sombre,2019.0,0
70580,Chilla,Cœur sombre,2019.0,15
70581,Chilla,Cœur sombre,2019.0,0
70582,Chilla,Cœur sombre,2019.0,0
70583,Luidji,Plus haut,2019.0,5
70584,Seth Gueko,Sur le cœur,2019.0,12
70585,​DA Uzi,Mal aimé,2019.0,0
70586,​DA Uzi,Mal aimé,2019.0,9
70587,​DA Uzi,Mal aimé,2019.0,17
70588,​DA Uzi,Mal aimé,2019.0,9
70589,Kaaris,Comme un refrain,2019.0,8
70590,Kaaris,Comme un refrain,2019.0,10
70591,Kaaris,Comme un refrain,2019.0,4
70592,Kaaris,Comme un refrain,2019.0,10
70593,Djadja & Dinaz,Nouvel R,2019.0,17
70594,Djadja & Dinaz,Nouvel R,2019.0,10
70595,Djadja & Dinaz,Nouvel R,2019.0,10
70596,Naps,Polo Kenzo,2019.0,2
70597,Naps,Polo Kenzo,2019.0,2
70598,Naps,Polo Kenzo,2019.0,2
70599,Lorenzo,Revolver rose,2019.0,2
70600,Lorenzo,Revolver rose,2019.0,2
70601,Lorenzo,Revolver rose,2019.0,2
70602,Lorenzo,Revolver rose,2019.0,2
70603,Alkpote,Sablier,2019.0,4
70604,Alkpote,Sablier,2019.0,9
70605,Alkpote,Sablier,2019.0,4
70606,Alkpote,Sablier,2019.0,9
70607,Alkpote,Sablier,2019.0,4
70608,F430,Décisions,2019.0,8
70609,F430,Décisions,2019.0,14
70610,F430,Décisions,2019.0,8
70611,F430,Décisions,2019.0,11
70612,F430,Décisions,2019.0,8
70613,Krisy,​hors de ma vue,2019.0,14
70614,Krisy,​hors de ma vue,2019.0,17
