artist,title,year,iramuteq_class
Lacrim,Faites entrer,2013.0,17
Lacrim,Faites entrer,2013.0,17
Lacrim,Faites entrer,2013.0,1
Hayce Lemsi,Intro : Électron Libre,2013.0,13
Hayce Lemsi,Intro : Électron Libre,2013.0,11
Ateyaba,P.L.M (Passe la monnaie),2013.0,7
Ateyaba,P.L.M (Passe la monnaie),2013.0,7
Ateyaba,P.L.M (Passe la monnaie),2013.0,11
Ateyaba,P.L.M (Passe la monnaie),2013.0,7
Disiz,Transe-Lucide,2013.0,10
Disiz,Transe-Lucide,2013.0,8
Disiz,Transe-Lucide,2013.0,10
Davodka,Un Poing C’est Tout,2013.0,9
Davodka,Un Poing C’est Tout,2013.0,10
Gims,Warano Style,2013.0,7
Gims,Warano Style,2013.0,6
Gims,Warano Style,2013.0,6
Scylla,J’réclame,2013.0,10
Scylla,J’réclame,2013.0,11
Scylla,J’réclame,2013.0,11
Casseurs Flowters,01h14 - Couplet de Claude (Interlude),2013.0,17
Casseurs Flowters,01h14 - Couplet de Claude (Interlude),2013.0,7
Kery James,La vie en rêve,2013.0,13
Kery James,La vie en rêve,2013.0,20
Fababy,Outro : La Force du Nombre,2013.0,17
Fababy,Outro : La Force du Nombre,2013.0,20
Seth Gueko,Bulldozer,2013.0,7
IAM,Benkei et Minamoto,2013.0,11
IAM,Benkei et Minamoto,2013.0,11
IAM,Benkei et Minamoto,2013.0,11
Davodka,Le Mur Du Son,2013.0,20
Davodka,Le Mur Du Son,2013.0,12
Davodka,Le Mur Du Son,2013.0,10
Davodka,Le Mur Du Son,2013.0,12
Niro,Encore un,2013.0,17
Niro,Encore un,2013.0,16
Niro,Encore un,2013.0,16
Seth Gueko,Paco Rayban,2013.0,17
Seth Gueko,Paco Rayban,2013.0,18
Seth Gueko,Paco Rayban,2013.0,17
Seth Gueko,Paco Rayban,2013.0,17
Hayce Lemsi,Mon Ego,2013.0,20
Hayce Lemsi,Mon Ego,2013.0,19
Hayce Lemsi,Mon Ego,2013.0,13
Kery James,Des mots,2013.0,8
Kery James,Des mots,2013.0,8
Niro,Ghetto Star Killer,2013.0,17
Niro,Ghetto Star Killer,2013.0,17
Niro,Ghetto Star Killer,2013.0,17
Hippocampe Fou,Aquatrip,2013.0,11
Hippocampe Fou,Aquatrip,2013.0,11
Psy 4 de la Rime,Crise de nerfs,2013.0,3
Psy 4 de la Rime,Crise de nerfs,2013.0,3
Psy 4 de la Rime,Crise de nerfs,2013.0,3
Seth Gueko,Farang Seth,2013.0,7
Seth Gueko,Farang Seth,2013.0,18
Niro,Pas d’blaah,2013.0,17
Niro,Pas d’blaah,2013.0,17
Niro,Pas d’blaah,2013.0,17
Niro,Pas d’blaah,2013.0,17
Niro,Pas d’blaah,2013.0,17
Niro,Pas d’blaah,2013.0,17
Niro,Follow me,2013.0,9
The Shin Sekaï,Rappelle Toi,2013.0,20
The Shin Sekaï,Rappelle Toi,2013.0,20
The Shin Sekaï,Rappelle Toi,2013.0,20
The Shin Sekaï,Rappelle Toi,2013.0,20
Lartiste,Tendre la main,2013.0,20
Lartiste,Tendre la main,2013.0,20
Lacrim,Freestyle de Rue act.3,2013.0,20
Fababy,Envoie les billets,2013.0,17
Fababy,Envoie les billets,2013.0,16
Fababy,Envoie les billets,2013.0,9
Fababy,Envoie les billets,2013.0,17
Fababy,Envoie les billets,2013.0,17
Fababy,Envoie les billets,2013.0,17
Rohff,King,2013.0,7
Rohff,King,2013.0,17
Rohff,King,2013.0,7
Rohff,King,2013.0,17
Fababy,Intro : Flingué Au Berceau,2013.0,8
Kery James,Jamais sans mon poto,2013.0,20
Kery James,Jamais sans mon poto,2013.0,20
Kery James,Jamais sans mon poto,2013.0,15
Kery James,Jamais sans mon poto,2013.0,20
JuL,C’est la crise,2013.0,20
JuL,C’est la crise,2013.0,3
JuL,C’est la crise,2013.0,3
JuL,C’est la crise,2013.0,20
Médine,Enfant du destin (Daoud),2013.0,8
Rohff,En mode 3,2013.0,17
Rohff,En mode 3,2013.0,7
Rohff,En mode 3,2013.0,17
Rohff,En mode 3,2013.0,17
Sultan,Le Mzé,2013.0,17
Sultan,Le Mzé,2013.0,8
Sultan,Le Mzé,2013.0,17
Sultan,Le Mzé,2013.0,17
Sultan,Le Mzé,2013.0,7
Sultan,Le Mzé,2013.0,17
JuL,Posé à la place,2013.0,3
JuL,Posé à la place,2013.0,7
JuL,Posé à la place,2013.0,7
JuL,Posé à la place,2013.0,7
Médine,Protest song,2013.0,8
Médine,Protest song,2013.0,11
Médine,Protest song,2013.0,8
Gims,Intro,2013.0,19
S-Crew,Déçus par la vie,2013.0,20
S-Crew,Déçus par la vie,2013.0,7
S-Crew,Déçus par la vie,2013.0,20
S-Crew,Déçus par la vie,2013.0,19
Fababy,Wesh Ma Gueule,2013.0,20
Fababy,Wesh Ma Gueule,2013.0,17
Fababy,Wesh Ma Gueule,2013.0,17
Fababy,Wesh Ma Gueule,2013.0,17
Niro,Laisse pas traîner ton fils,2013.0,19
Niro,Laisse pas traîner ton fils,2013.0,16
Niro,Laisse pas traîner ton fils,2013.0,14
Hayce Lemsi,Nostalzik,2013.0,20
Hayce Lemsi,Nostalzik,2013.0,16
Hayce Lemsi,Nostalzik,2013.0,16
Hayce Lemsi,Panamovic,2013.0,20
Hayce Lemsi,Je n’ai pas changé,2013.0,19
Hayce Lemsi,Je n’ai pas changé,2013.0,16
Sofiane,Échec et mat,2013.0,12
Sofiane,Échec et mat,2013.0,16
Sofiane,Échec et mat,2013.0,8
Sofiane,Échec et mat,2013.0,13
Sofiane,Échec et mat,2013.0,12
S-Crew,Bonheur suicidé,2013.0,19
S-Crew,Bonheur suicidé,2013.0,13
S-Crew,Bonheur suicidé,2013.0,19
Fababy,Freestyle #2 : L’espoir m’abandonne,2013.0,13
Fababy,Freestyle #2 : L’espoir m’abandonne,2013.0,20
Fababy,Freestyle #2 : L’espoir m’abandonne,2013.0,19
Disiz,Fuck les problèmes,2013.0,13
Disiz,Fuck les problèmes,2013.0,13
Disiz,Fuck les problèmes,2013.0,13
Disiz,Fuck les problèmes,2013.0,13
Disiz,Fuck les problèmes,2013.0,19
Casseurs Flowters,16h00 - Tu m’dois d’l’oseille,2013.0,10
Casseurs Flowters,16h00 - Tu m’dois d’l’oseille,2013.0,10
Mysa,Le sale boulot,2013.0,8
Mysa,Le sale boulot,2013.0,8
Mysa,Le sale boulot,2013.0,8
Mysa,Le sale boulot,2013.0,8
5 Majeur,Coup d’pouce,2013.0,11
5 Majeur,Coup d’pouce,2013.0,10
5 Majeur,Coup d’pouce,2013.0,10
5 Majeur,Coup d’pouce,2013.0,10
Fababy,T’en verras pas deux,2013.0,19
Fababy,T’en verras pas deux,2013.0,13
Fababy,T’en verras pas deux,2013.0,13
Fababy,T’en verras pas deux,2013.0,13
Fababy,T’en verras pas deux,2013.0,16
Médine,Besoin d’Évolution (Rélovution),2013.0,8
Médine,Besoin d’Évolution (Rélovution),2013.0,19
Médine,Besoin d’Évolution (Rélovution),2013.0,20
Médine,Besoin d’Évolution (Rélovution),2013.0,8
Médine,Besoin d’Évolution (Rélovution),2013.0,19
Médine,Besoin d’Évolution (Rélovution),2013.0,19
Médine,Besoin d’Évolution (Rélovution),2013.0,12
Maska,Lève ton verre,2013.0,13
Maska,Lève ton verre,2013.0,10
Maska,Lève ton verre,2013.0,17
Maska,Lève ton verre,2013.0,17
Maska,Lève ton verre,2013.0,10
Disiz,Le Rap C Mieux,2013.0,17
Disiz,Le Rap C Mieux,2013.0,7
Disiz,Le Rap C Mieux,2013.0,7
Disiz,Le Rap C Mieux,2013.0,7
Disiz,Le Rap C Mieux,2013.0,7
La Fouine,Demain on verra,2013.0,17
La Fouine,Demain on verra,2013.0,7
La Fouine,Demain on verra,2013.0,7
Sadek,Pay Me,2013.0,17
Sadek,Pay Me,2013.0,1
Sadek,Pay Me,2013.0,17
Casseurs Flowters,01h25 - Johnny Galoche,2013.0,19
Casseurs Flowters,01h25 - Johnny Galoche,2013.0,17
Seth Gueko,Barbeuk,2013.0,7
Seth Gueko,Barbeuk,2013.0,7
Seth Gueko,Barbeuk,2013.0,17
S-Crew,Disjoncté,2013.0,10
S-Crew,Disjoncté,2013.0,7
S-Crew,Disjoncté,2013.0,17
Davodka,Au Bout Du Goulot,2013.0,19
Davodka,Au Bout Du Goulot,2013.0,12
H Magnum,Fin de Dream,2013.0,17
H Magnum,Fin de Dream,2013.0,17
Mister V,Le Rap (Podcast Parodique),2013.0,7
Mister V,Le Rap (Podcast Parodique),2013.0,8
Mister V,Le Rap (Podcast Parodique),2013.0,17
Mister V,Le Rap (Podcast Parodique),2013.0,4
Volts Face,Le 75 en lui-même,2013.0,17
Black M,Foncés grosses lèvres,2013.0,7
Black M,Foncés grosses lèvres,2013.0,7
Black M,Foncés grosses lèvres,2013.0,7
Black M,Foncés grosses lèvres,2013.0,7
Lacrim,Un indien dans la ville,2013.0,15
Lacrim,Un indien dans la ville,2013.0,7
Lacrim,Un indien dans la ville,2013.0,3
Lacrim,Un indien dans la ville,2013.0,7
Lacrim,Un indien dans la ville,2013.0,16
Shtar Academy,Les portes du pénitencier,2013.0,17
Shtar Academy,Les portes du pénitencier,2013.0,8
Shtar Academy,Les portes du pénitencier,2013.0,3
Shtar Academy,Les portes du pénitencier,2013.0,20
Jarod,Dawala,2013.0,17
Jarod,Dawala,2013.0,17
Jarod,Dawala,2013.0,17
Jarod,Dawala,2013.0,17
Volts Face,Une balle dans la tête,2013.0,12
Volts Face,Une balle dans la tête,2013.0,20
Volts Face,Une balle dans la tête,2013.0,20
La Fouine,7 ans déjà,2013.0,20
La Fouine,7 ans déjà,2013.0,20
Gims,Hasta la vista,2013.0,11
Gims,Hasta la vista,2013.0,17
Gims,Hasta la vista,2013.0,17
Gims,Hasta la vista,2013.0,17
5 Majeur,Chillance,2013.0,10
5 Majeur,Chillance,2013.0,7
5 Majeur,Chillance,2013.0,10
5 Majeur,Chillance,2013.0,7
Scylla,Tout a un sens,2013.0,13
Scylla,Tout a un sens,2013.0,12
Volts Face,Mort dans le film,2013.0,17
Volts Face,Mort dans le film,2013.0,12
Volts Face,Mort dans le film,2013.0,7
Volts Face,Mort dans le film,2013.0,12
Scylla,Rien à remplacer,2013.0,10
Scylla,Rien à remplacer,2013.0,19
Scylla,Rien à remplacer,2013.0,12
Scylla,Rien à remplacer,2013.0,19
Scylla,Rien à remplacer,2013.0,19
Rohff,Mon son,2013.0,10
Rohff,Mon son,2013.0,10
Rohff,Mon son,2013.0,8
Rohff,Mon son,2013.0,10
Black M,Les yeux plus gros que... Beriz,2013.0,17
Black M,Les yeux plus gros que... Beriz,2013.0,17
Black M,Les yeux plus gros que... Beriz,2013.0,17
Médine,Made In,2013.0,8
Médine,Made In,2013.0,8
Médine,Made In,2013.0,19
Médine,Made In,2013.0,19
Dosseh,Yin Yang,2013.0,8
Dosseh,Yin Yang,2013.0,17
Dosseh,Yin Yang,2013.0,17
Niro,Tout ça pour un kwaah,2013.0,16
Niro,Tout ça pour un kwaah,2013.0,18
Niro,Tout ça pour un kwaah,2013.0,17
Niro,Tout ça pour un kwaah,2013.0,18
Rohff,ZGA,2013.0,17
Rohff,ZGA,2013.0,17
Rohff,ZGA,2013.0,17
Rohff,ZGA,2013.0,17
Dry,J’ai tout donné,2013.0,19
Dry,J’ai tout donné,2013.0,11
Dry,J’ai tout donné,2013.0,6
IAM,Sombres Manoeuvres / Manoeuvres Sombres,2013.0,19
IAM,Sombres Manoeuvres / Manoeuvres Sombres,2013.0,10
IAM,Sombres Manoeuvres / Manoeuvres Sombres,2013.0,13
Volts Face,Je sais que tu kiffes quand je rap,2013.0,17
Volts Face,Je sais que tu kiffes quand je rap,2013.0,17
Volts Face,Je sais que tu kiffes quand je rap,2013.0,17
Kacem Wapalek,Marche Arrière,2013.0,10
Gims,Interlude,2013.0,13
Volts Face,J’écoute plus,2013.0,17
Volts Face,J’écoute plus,2013.0,16
Seth Gueko,Thug Sex,2013.0,7
Seth Gueko,Thug Sex,2013.0,7
Seth Gueko,Thug Sex,2013.0,7
Seth Gueko,Thug Sex,2013.0,7
Scylla,Abysses,2013.0,19
Scylla,Abysses,2013.0,19
Scylla,Abysses,2013.0,19
Scylla,Coupable,2013.0,11
Scylla,Coupable,2013.0,11
Scylla,Coupable,2013.0,8
Scylla,Coupable,2013.0,13
Scylla,Coupable,2013.0,20
Volts Face,Je Décolle,2013.0,13
Volts Face,Je Décolle,2013.0,17
Volts Face,Je Décolle,2013.0,17
Hayce Lemsi,My Pocket,2013.0,7
Rohff,Rap Jeux,2013.0,17
Rohff,Rap Jeux,2013.0,17
Rohff,Rap Jeux,2013.0,17
Rohff,Rap Jeux,2013.0,17
Rohff,Rap Jeux,2013.0,17
Aladin 135,Je pense,2013.0,12
Aladin 135,Je pense,2013.0,20
Aladin 135,Je pense,2013.0,19
Lacrim,Beauté fatale,2013.0,16
Lacrim,Beauté fatale,2013.0,20
Fababy,Femme qui se donne,2013.0,13
Fababy,Femme qui se donne,2013.0,13
Fababy,Femme qui se donne,2013.0,13
Rohff,#TeamRohff,2013.0,11
Rohff,#TeamRohff,2013.0,17
Rohff,#TeamRohff,2013.0,17
Niro,Jihan,2013.0,17
Volts Face,Elle a tout pris,2013.0,13
Volts Face,Elle a tout pris,2013.0,19
Volts Face,Elle a tout pris,2013.0,13
Volts Face,Elle a tout pris,2013.0,20
Scylla,La logique d’une contradiction,2013.0,19
Rohff,Interlude Tu vois de qui j’parle,2013.0,17
Hayce Lemsi,R&B,2013.0,16
Hayce Lemsi,R&B,2013.0,17
S-Crew,Déçus par la vie (Version longue),2013.0,20
S-Crew,Déçus par la vie (Version longue),2013.0,20
S-Crew,Déçus par la vie (Version longue),2013.0,13
S-Crew,Déçus par la vie (Version longue),2013.0,7
S-Crew,Déçus par la vie (Version longue),2013.0,20
S-Crew,Déçus par la vie (Version longue),2013.0,20
S-Crew,Déçus par la vie (Version longue),2013.0,19
IAM,CQFD,2013.0,10
IAM,CQFD,2013.0,11
Niro,Hood Story,2013.0,17
Niro,Hood Story,2013.0,17
Niro,Hood Story,2013.0,9
H Magnum,Komodo,2013.0,17
H Magnum,Komodo,2013.0,1
H Magnum,Komodo,2013.0,17
Hayce Lemsi,À la Fuck You,2013.0,17
Hayce Lemsi,À la Fuck You,2013.0,16
Kery James,Quatre saisons,2013.0,19
Kery James,Quatre saisons,2013.0,19
Kery James,Quatre saisons,2013.0,19
Davodka,La Der Des Der,2013.0,10
Davodka,La Der Des Der,2013.0,10
Dinos,Un trop,2013.0,20
IAM,4.2.1,2013.0,20
IAM,4.2.1,2013.0,8
Niro,Ils le savent,2013.0,17
Niro,Ils le savent,2013.0,17
Niro,Ils le savent,2013.0,17
Niro,Ils le savent,2013.0,17
Scylla,La sagesse d’un fou,2013.0,12
Scylla,La sagesse d’un fou,2013.0,19
JuL,Marre de tout,2013.0,12
JuL,Marre de tout,2013.0,3
JuL,Marre de tout,2013.0,12
JuL,Marre de tout,2013.0,12
Sadek,Les baiser (Versace Remix),2013.0,9
The Shin Sekaï,Ne me le dis pas,2013.0,20
The Shin Sekaï,Ne me le dis pas,2013.0,13
The Shin Sekaï,Ne me le dis pas,2013.0,13
Lomepal,Les battements,2013.0,13
Lomepal,Les battements,2013.0,20
Lomepal,Les battements,2013.0,20
Gradur,Doggyner,2013.0,17
Gradur,Doggyner,2013.0,16
Gradur,Doggyner,2013.0,17
Gradur,Doggyner,2013.0,17
Gims,Le Retour d’E.T.,2013.0,7
Gims,Le Retour d’E.T.,2013.0,6
Psy 4 de la Rime,Juste pour une nuit ?,2013.0,19
Psy 4 de la Rime,Juste pour une nuit ?,2013.0,17
Psy 4 de la Rime,Juste pour une nuit ?,2013.0,19
Psy 4 de la Rime,Juste pour une nuit ?,2013.0,7
Psy 4 de la Rime,Juste pour une nuit ?,2013.0,7
H Magnum,Efface mon num’,2013.0,7
H Magnum,Efface mon num’,2013.0,17
H Magnum,Efface mon num’,2013.0,7
Fababy,Entre nous,2013.0,15
Fababy,Entre nous,2013.0,17
Fababy,Entre nous,2013.0,16
Gaël Faye,Métis,2013.0,19
Gaël Faye,Métis,2013.0,8
Gaël Faye,Métis,2013.0,8
Gaël Faye,Métis,2013.0,8
MZ,Bang bang flow,2013.0,17
MZ,Bang bang flow,2013.0,17
MZ,Bang bang flow,2013.0,17
MZ,Bang bang flow,2013.0,17
Caballero,C’est aussi simple que ça,2013.0,19
Caballero,C’est aussi simple que ça,2013.0,10
Caballero,C’est aussi simple que ça,2013.0,20
Caballero,C’est aussi simple que ça,2013.0,19
Caballero,C’est aussi simple que ça,2013.0,7
S.Pri Noir,Celte,2013.0,20
S.Pri Noir,Celte,2013.0,17
S.Pri Noir,Celte,2013.0,17
S.Pri Noir,Celte,2013.0,20
Tunisiano,État sauvage,2013.0,12
Tunisiano,État sauvage,2013.0,20
Deen Burbigo,Fin d’après-minuit,2013.0,9
Deen Burbigo,Fin d’après-minuit,2013.0,14
Deen Burbigo,Fin d’après-minuit,2013.0,7
Deen Burbigo,Fin d’après-minuit,2013.0,14
Lomepal,Cette foutue perle,2013.0,12
Lomepal,Cette foutue perle,2013.0,20
Lomepal,Cette foutue perle,2013.0,20
Lomepal,Cette foutue perle,2013.0,19
Fababy,Le Jour Se Lève,2013.0,20
Fababy,Le Jour Se Lève,2013.0,20
Fababy,Le Jour Se Lève,2013.0,8
Fababy,Le Jour Se Lève,2013.0,17
Black M,De quoi faire jaqueter,2013.0,17
Black M,De quoi faire jaqueter,2013.0,6
Black M,De quoi faire jaqueter,2013.0,7
Black M,De quoi faire jaqueter,2013.0,6
Black M,De quoi faire jaqueter,2013.0,6
JuL,La jalousie,2013.0,12
JuL,La jalousie,2013.0,20
JuL,La jalousie,2013.0,3
The Shin Sekaï,Formidable,2013.0,17
The Shin Sekaï,Formidable,2013.0,17
PSO Thug,Pso Thug Freestyle,2013.0,9
PSO Thug,Pso Thug Freestyle,2013.0,9
Aladin 135,Décollage imminent,2013.0,19
Aladin 135,Décollage imminent,2013.0,20
Aladin 135,Décollage imminent,2013.0,19
5 Majeur,Dérapage contrôlé,2013.0,17
5 Majeur,Dérapage contrôlé,2013.0,19
5 Majeur,Dérapage contrôlé,2013.0,8
5 Majeur,Dérapage contrôlé,2013.0,10
JuL,Wesh le clin’s,2013.0,3
JuL,Wesh le clin’s,2013.0,3
JuL,Wesh le clin’s,2013.0,3
Médine,Iceberg,2013.0,13
Médine,Iceberg,2013.0,11
Médine,Iceberg,2013.0,13
Médine,Iceberg,2013.0,11
S-Crew,Ma force,2013.0,10
S-Crew,Ma force,2013.0,11
S-Crew,Ma force,2013.0,10
S-Crew,Ma force,2013.0,17
S-Crew,Ma force,2013.0,10
Seth Gueko,Open bar,2013.0,7
La Fouine,Interlude - Banlieue Sale Mafia,2013.0,17
TiTo Prince,Housewife,2013.0,7
TiTo Prince,Housewife,2013.0,12
TiTo Prince,Housewife,2013.0,7
TiTo Prince,Housewife,2013.0,12
TiTo Prince,Housewife,2013.0,12
Guizmo,Cours plus vite que les baffes,2013.0,17
Casseurs Flowters,Freestyle Planète Rap,2013.0,7
Casseurs Flowters,Freestyle Planète Rap,2013.0,19
Casseurs Flowters,Freestyle Planète Rap,2013.0,7
Casseurs Flowters,Freestyle Planète Rap,2013.0,7
Casseurs Flowters,Freestyle Planète Rap,2013.0,19
Casseurs Flowters,Freestyle Planète Rap,2013.0,17
Casseurs Flowters,Freestyle Planète Rap,2013.0,10
Casseurs Flowters,Freestyle Planète Rap,2013.0,10
Casseurs Flowters,Freestyle Planète Rap,2013.0,12
Casseurs Flowters,Freestyle Planète Rap,2013.0,11
Casseurs Flowters,Freestyle Planète Rap,2013.0,17
Alonzo,La danse des guirris,2013.0,7
Alonzo,La danse des guirris,2013.0,7
Alonzo,La danse des guirris,2013.0,7
Alonzo,La danse des guirris,2013.0,7
Alonzo,La danse des guirris,2013.0,7
Alonzo,La danse des guirris,2013.0,7
IAM,Marvel,2013.0,10
IAM,Marvel,2013.0,11
IAM,Marvel,2013.0,11
H Magnum,Kim Jong Il,2013.0,17
H Magnum,Kim Jong Il,2013.0,17
H Magnum,Kim Jong Il,2013.0,6
Kamelancien,Sans toi,2013.0,12
Kamelancien,Sans toi,2013.0,19
Kamelancien,Sans toi,2013.0,20
Kamelancien,Sans toi,2013.0,19
Lacrim,Est-ce qu’on s’unira,2013.0,12
Lacrim,Est-ce qu’on s’unira,2013.0,13
Lacrim,Est-ce qu’on s’unira,2013.0,13
Lacrim,Est-ce qu’on s’unira,2013.0,20
Lacrim,Est-ce qu’on s’unira,2013.0,13
Sadek,C’est pas grave,2013.0,16
Sadek,C’est pas grave,2013.0,17
Sadek,C’est pas grave,2013.0,17
Sadek,C’est pas grave,2013.0,12
Sadek,C’est pas grave,2013.0,16
JuL,Lève les mains,2013.0,3
JuL,Lève les mains,2013.0,20
JuL,Lève les mains,2013.0,3
JuL,Lève les mains,2013.0,3
Alpha Wann,Flingtro,2013.0,10
Médine,Oracle,2013.0,8
Médine,Oracle,2013.0,8
Médine,Oracle,2013.0,19
Médine,Oracle,2013.0,8
Médine,Oracle,2013.0,8
Dosseh,Adios,2013.0,17
Dosseh,Adios,2013.0,14
S-Crew,Rien d’exceptionnel,2013.0,8
S-Crew,Rien d’exceptionnel,2013.0,7
S-Crew,Rien d’exceptionnel,2013.0,9
S-Crew,Rien d’exceptionnel,2013.0,19
Seth Gueko,Zdededegirl,2013.0,7
Seth Gueko,Zdededegirl,2013.0,19
Seth Gueko,Zdededegirl,2013.0,7
Seth Gueko,Zdededegirl,2013.0,7
Fababy,N’Appelle Pas La Police,2013.0,17
Fababy,N’Appelle Pas La Police,2013.0,4
Fababy,N’Appelle Pas La Police,2013.0,17
Fababy,N’Appelle Pas La Police,2013.0,9
Fababy,N’Appelle Pas La Police,2013.0,4
Volts Face,Vide la Caisse,2013.0,17
Volts Face,Vide la Caisse,2013.0,19
Volts Face,Vide la Caisse,2013.0,20
Scylla,Erreurs génétiques,2013.0,8
Scylla,Erreurs génétiques,2013.0,8
Scylla,Erreurs génétiques,2013.0,8
Scylla,Erreurs génétiques,2013.0,8
Scylla,Erreurs génétiques,2013.0,13
Scylla,Erreurs génétiques,2013.0,19
Scylla,Erreurs génétiques,2013.0,8
Scylla,Erreurs génétiques,2013.0,8
Demi Portion,On en revient au même,2013.0,10
Demi Portion,On en revient au même,2013.0,7
Demi Portion,On en revient au même,2013.0,8
Demi Portion,On en revient au même,2013.0,17
Graya,La Mama,2013.0,3
Graya,La Mama,2013.0,15
5 Majeur,Lettre ouverte,2013.0,19
5 Majeur,Lettre ouverte,2013.0,12
5 Majeur,Lettre ouverte,2013.0,12
Dosseh,Promesses,2013.0,16
Dosseh,Promesses,2013.0,13
Dosseh,Promesses,2013.0,8
Dosseh,Promesses,2013.0,12
Stupeflip,Visions,2013.0,10
Stupeflip,Visions,2013.0,17
Seth Gueko,Golden Shower,2013.0,7
Seth Gueko,Golden Shower,2013.0,18
Vin’s,One Shot,2013.0,13
Vin’s,One Shot,2013.0,19
Aladin 135,Missiles à 16 ans,2013.0,19
Aladin 135,Missiles à 16 ans,2013.0,10
Aladin 135,Missiles à 16 ans,2013.0,10
Black M,Les yeux plus gros que... Le rap français,2013.0,12
Black M,Les yeux plus gros que... Le rap français,2013.0,17
Black M,Les yeux plus gros que... Le rap français,2013.0,12
Black M,Les yeux plus gros que... Le rap français,2013.0,12
Black M,Les yeux plus gros que... Le rap français,2013.0,8
Lartiste,Le poids de mes erreurs,2013.0,20
Lartiste,Le poids de mes erreurs,2013.0,20
Lartiste,Le poids de mes erreurs,2013.0,20
Sofiane,Lionne,2013.0,17
Sofiane,Lionne,2013.0,17
Sofiane,Lionne,2013.0,7
Sofiane,Lionne,2013.0,17
Mac Tyer,Pas de solution,2013.0,17
Mac Tyer,Pas de solution,2013.0,17
Mac Tyer,Pas de solution,2013.0,8
Mac Tyer,Pas de solution,2013.0,17
Mac Tyer,Pas de solution,2013.0,17
Dry,Le plus beau jour,2013.0,20
Dry,Le plus beau jour,2013.0,20
Dry,Le plus beau jour,2013.0,12
Dinos,Namasté,2013.0,10
Dinos,Namasté,2013.0,17
Dinos,Namasté,2013.0,10
Dinos,Namasté,2013.0,17
S-Crew,Tu pourras me suivre,2013.0,17
S-Crew,Tu pourras me suivre,2013.0,17
S-Crew,Tu pourras me suivre,2013.0,19
S-Crew,Tu pourras me suivre,2013.0,17
Seth Gueko,Aboudouflash,2013.0,17
Seth Gueko,Aboudouflash,2013.0,11
Seth Gueko,Aboudouflash,2013.0,17
Seth Gueko,Aboudouflash,2013.0,17
IAM,Pain au chocolat,2013.0,10
IAM,Pain au chocolat,2013.0,8
IAM,Pain au chocolat,2013.0,8
Nekfeu,De l’autre côté de la Seine (Épisode IV),2013.0,10
Psy 4 de la Rime,Lâcher de pits,2013.0,17
Psy 4 de la Rime,Lâcher de pits,2013.0,10
Psy 4 de la Rime,Lâcher de pits,2013.0,7
Psy 4 de la Rime,Lâcher de pits,2013.0,7
Kalash,Sound System,2013.0,7
Kalash,Sound System,2013.0,7
Kalash,Sound System,2013.0,4
Médine,D’arobaz à zéro,2013.0,8
Médine,D’arobaz à zéro,2013.0,20
Médine,D’arobaz à zéro,2013.0,8
Médine,D’arobaz à zéro,2013.0,20
Médine,D’arobaz à zéro,2013.0,20
Médine,D’arobaz à zéro,2013.0,20
5 Majeur,Les dés sont jetés,2013.0,12
5 Majeur,Les dés sont jetés,2013.0,20
5 Majeur,Les dés sont jetés,2013.0,11
5 Majeur,Les dés sont jetés,2013.0,10
IAM,Si j’avais 20 ans,2013.0,13
IAM,Si j’avais 20 ans,2013.0,12
IAM,Si j’avais 20 ans,2013.0,19
IAM,Misère,2013.0,20
IAM,Misère,2013.0,19
IAM,Misère,2013.0,10
Gaël Faye,Pili pili sur un croissant au beurre,2013.0,19
Gaël Faye,Pili pili sur un croissant au beurre,2013.0,19
Gaël Faye,Pili pili sur un croissant au beurre,2013.0,19
Kery James,9Trap Music,2013.0,17
Kery James,9Trap Music,2013.0,17
Kery James,9Trap Music,2013.0,17
Kery James,9Trap Music,2013.0,17
Odezenne,Bûche,2013.0,7
Odezenne,Bûche,2013.0,3
Fayçal,Requiem pour encre fine,2013.0,10
Fayçal,Requiem pour encre fine,2013.0,11
Fayçal,Requiem pour encre fine,2013.0,11
Fayçal,Requiem pour encre fine,2013.0,10
JuL,Qu’est ce que tu connais de ma vie,2013.0,16
JuL,Qu’est ce que tu connais de ma vie,2013.0,3
JuL,Qu’est ce que tu connais de ma vie,2013.0,16
JuL,Qu’est ce que tu connais de ma vie,2013.0,3
Ateyaba,Intro (Tokyo),2013.0,17
Ateyaba,Intro (Tokyo),2013.0,7
Médine,Double Audition,2013.0,11
Médine,Double Audition,2013.0,8
Still Fresh,Vendeur de rêves,2013.0,4
Still Fresh,Vendeur de rêves,2013.0,7
Still Fresh,Vendeur de rêves,2013.0,17
Still Fresh,Vendeur de rêves,2013.0,19
Psy 4 de la Rime,Princesse Sarah,2013.0,20
Psy 4 de la Rime,Princesse Sarah,2013.0,20
Psy 4 de la Rime,Princesse Sarah,2013.0,20
Psy 4 de la Rime,Jamaïque,2013.0,7
Psy 4 de la Rime,Jamaïque,2013.0,17
Psy 4 de la Rime,Jamaïque,2013.0,17
Psy 4 de la Rime,Jamaïque,2013.0,7
Psy 4 de la Rime,Jamaïque,2013.0,20
IAM,Habitude,2013.0,19
IAM,Habitude,2013.0,19
TiTo Prince,Grosse touffe bénie,2013.0,7
TiTo Prince,Grosse touffe bénie,2013.0,10
TiTo Prince,Grosse touffe bénie,2013.0,7
TiTo Prince,Grosse touffe bénie,2013.0,7
TiTo Prince,Grosse touffe bénie,2013.0,7
