artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Ménélik,36,2.2661083223578813,0.7564455416670064,4,0.19444444444444445,9,"4,9,2","0.194,0.194,0.139",0.6166666666635832,generalist
Titan,35,2.315026740104052,0.7727749106757184,10,0.17142857142857143,7,"11,10,5","0.171,0.171,0.143",0.5985714285684359,generalist
Rouda,35,2.0182349680890574,0.6737033832782132,4,0.37142857142857144,7,"4,6,2","0.371,0.114,0.114",0.6957142857108071,moderate
Piloophaz,35,1.8376321974805359,0.6134166973807905,4,0.37142857142857144,6,"4,15,5","0.371,0.171,0.143",0.7557142857105071,moderate
Plune,34,2.395227039100733,0.7995464281790283,16,0.17647058823529413,7,"16,15,9","0.176,0.147,0.147",0.5647058823501179,generalist
Caribbean Dandee,34,2.3618851953786213,0.7884166473182851,6,0.14705882352941177,9,"6,4,12","0.147,0.118,0.118",0.5588235294089704,generalist
Sid les 3 éléments,34,2.0086644000589993,0.6705086491844672,1,0.2647058823529412,7,"1,8,10","0.265,0.206,0.176",0.7088235294082208,generalist
Kabal,33,1.5290723981278376,0.510416905951953,4,0.42424242424242425,4,"4,6,12","0.424,0.242,0.152",0.8227272727231592,moderate
L’Atelier,33,1.9054490191210016,0.6360545085894708,7,0.36363636363636365,5,"7,15,4","0.364,0.152,0.152",0.7348484848448109,moderate
Melaaz,33,2.125247952230788,0.7094251949656026,2,0.18181818181818182,8,"4,2,12","0.182,0.182,0.182",0.6621212121179019,generalist
Ghetto Fabulous Gang,32,2.53173274950386,0.8451131537533345,17,0.15625,8,"17,13,6","0.156,0.125,0.125",0.4937499999975313,generalist
MC Circulaire,31,1.8228952231331863,0.6084973744902085,0,0.3548387096774194,4,"0,7,18","0.355,0.258,0.129",0.7532258064478468,moderate
Syrano,31,1.9675603824722785,0.6567877910324946,4,0.3225806451612903,8,"4,3,5","0.323,0.161,0.129",0.7112903225770885,moderate
Spoke Orkestra,31,1.2268585321114664,0.40953543911184737,6,0.6129032258064516,4,"6,15,4","0.613,0.129,0.129",0.8629032258021372,specialist
Kobzx2z,31,1.4103665507359626,0.47079192062205627,2,0.3225806451612903,4,"2,16,9","0.323,0.290,0.258",0.8274193548345726,moderate
B.e.Labeu,30,1.973534863678311,0.6587821218539684,11,0.3,4,"11,0,1","0.300,0.233,0.167",0.7099999999964502,moderate
Gravité Zéro,30,1.707539201453548,0.5699905884539564,4,0.4666666666666667,8,"4,5,12","0.467,0.133,0.067",0.7566666666628837,moderate
Francis Tra$h,29,1.999661950932524,0.6675035578397073,0,0.1724137931034483,7,"0,15,11","0.172,0.172,0.138",0.6741379310311123,generalist
Carré rouge,29,1.984005856774786,0.662277425218996,0,0.27586206896551724,6,"0,14,10","0.276,0.172,0.138",0.7086206896516296,generalist
Lapso Laps,29,1.933815655893882,0.6455235245704041,16,0.27586206896551724,5,"16,8,0","0.276,0.172,0.172",0.7258620689618882,generalist
Ness & Cité,29,1.8659690863605944,0.6228757832711465,5,0.2413793103448276,7,"6,5,4","0.241,0.241,0.207",0.7362068965480433,generalist
