artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Rochdi,155,2.71175938253155,0.9052075202015467,0,0.12903225806451613,9,"0,5,2","0.129,0.123,0.103",0.41709677419146285,generalist
KaNoé (BEL),155,2.1782619318680174,0.7271216961200052,0,0.3225806451612903,4,"0,5,1","0.323,0.252,0.077",0.6358064516097244,moderate
Nysay,154,2.470418827577325,0.8246460637974635,5,0.2987012987012987,7,"5,0,7","0.299,0.123,0.071",0.5227272727246594,generalist
1995,154,2.499130642230238,0.8342303029854504,0,0.23376623376623376,6,"0,5,8","0.234,0.214,0.052",0.4954545454520681,generalist
Pit Baccardi,153,2.6651551385905554,0.889650641386837,0,0.12418300653594772,8,"5,0,1","0.124,0.124,0.118",0.43235294117430895,generalist
Nemir,150,2.066206173865373,0.6897165651635907,0,0.31333333333333335,3,"0,5,2","0.313,0.293,0.080",0.6786666666632736,moderate
Rounhaa,150,1.9674228914495295,0.656741895401579,5,0.38,4,"5,0,9","0.380,0.267,0.073",0.701333333329827,moderate
Le Rat Luciano,150,2.553710983079488,0.8524496683576767,5,0.2,6,"5,0,15","0.200,0.187,0.093",0.5033333333308169,generalist
L’Skadrille,147,2.5739647856811882,0.8592105537613887,5,0.23809523809523808,4,"5,0,15","0.238,0.170,0.075",0.4717687074806347,generalist
Népal,146,2.3572743608400395,0.7868775129372573,0,0.2876712328767123,5,"0,5,14","0.288,0.192,0.068",0.5801369862984691,generalist
Zoxea,145,2.4778521215345686,0.8271273582785705,5,0.2689655172413793,6,"5,0,9","0.269,0.117,0.097",0.5355172413766327,generalist
Darryl Zeuja,145,2.0156828420824526,0.6728514626880007,5,0.3310344827586207,2,"5,0,16","0.331,0.324,0.048",0.6699999999966499,moderate
Expression Direkt,144,2.4590868920076114,0.8208633707745421,5,0.2708333333333333,6,"5,0,1","0.271,0.174,0.069",0.5333333333306666,generalist
MHD,143,2.157578943556048,0.7202175450065841,0,0.3776223776223776,3,"0,5,15","0.378,0.189,0.077",0.6416083916051833,moderate
Set&Match,143,2.388416684877358,0.7972730760896255,5,0.25874125874125875,4,"5,0,15","0.259,0.231,0.070",0.5597902097874111,generalist
Don Choa,142,2.5251961122412467,0.8429311706301035,0,0.22535211267605634,4,"0,5,15","0.225,0.169,0.120",0.5056338028143734,generalist
Limsa d’Aulnay,141,2.4226394965154814,0.8086969312652829,0,0.28368794326241137,4,"0,5,2","0.284,0.177,0.092",0.5478723404227926,generalist
