topic,rank,artist,n_docs,pct_of_topic,total_topic_docs
12,16,Alonzo,6,1.2448132780082988,482
12,17,13 Block,6,1.2448132780082988,482
12,18,Maj Trafyk,6,1.2448132780082988,482
12,19,Lala &ce,6,1.2448132780082988,482
12,20,MHD,6,1.2448132780082988,482
13,1,JuL,32,1.735357917570499,1844
13,2,La Fouine,27,1.4642082429501084,1844
13,3,Bigflo & Oli,24,1.3015184381778742,1844
13,4,RK,22,1.193058568329718,1844
13,5,Jok’Air,20,1.0845986984815619,1844
13,6,Disiz,19,1.0303687635574839,1844
13,7,Mac Tyer,19,1.0303687635574839,1844
13,8,Ninho,19,1.0303687635574839,1844
13,9,KIK,19,1.0303687635574839,1844
13,10,Naps,18,0.9761388286334056,1844
13,11,A2H,17,0.9219088937093275,1844
13,12,47ter,17,0.9219088937093275,1844
13,13,Soprano,16,0.8676789587852495,1844
13,14,So La Lune,16,0.8676789587852495,1844
13,15,Bekar,16,0.8676789587852495,1844
13,16,Lacrim,15,0.8134490238611713,1844
13,17,Alonzo,15,0.8134490238611713,1844
13,18,Dosseh,15,0.8134490238611713,1844
13,19,Hooss,15,0.8134490238611713,1844
13,20,Naza,15,0.8134490238611713,1844
14,1,Les Sages Poètes de la Rue,38,1.6190881976991904,2347
14,2,Sexion d’Assaut,32,1.3634426927993182,2347
14,3,Disiz,30,1.278227524499361,2347
14,4,Rohff,27,1.1504047720494248,2347
14,5,Alkpote,27,1.1504047720494248,2347
14,6,Busta Flex,27,1.1504047720494248,2347
14,7,La Fouine,26,1.1077971878994461,2347
14,8,Naps,22,0.9373668512995312,2347
14,9,Hamza,22,0.9373668512995312,2347
14,10,Oxmo Puccino,21,0.8947592671495527,2347
14,11,Rockin’ Squat,21,0.8947592671495527,2347
14,12,IAM,20,0.8521516829995739,2347
14,13,Ateyaba,20,0.8521516829995739,2347
14,14,Svinkels,20,0.8521516829995739,2347
14,15,Neg’ Marrons,20,0.8521516829995739,2347
14,16,JuL,19,0.8095440988495952,2347
14,17,Swift Guad,19,0.8095440988495952,2347
14,18,Alonzo,18,0.7669365146996165,2347
14,19,Kaaris,18,0.7669365146996165,2347
14,20,Ol’ Kainry,17,0.7243289305496379,2347
15,1,JuL,64,4.438280166435506,1442
15,2,Hamza,31,2.1497919556171983,1442
15,3,Jorrdee,28,1.9417475728155338,1442
15,4,Djadja & Dinaz,28,1.9417475728155338,1442
15,5,Kekra,23,1.59500693481276,1442
15,6,Josman,21,1.4563106796116505,1442
15,7,Niro,20,1.3869625520110958,1442
15,8,Sadek,19,1.3176144244105408,1442
15,9,Kaaris,19,1.3176144244105408,1442
15,10,Hornet La Frappe,19,1.3176144244105408,1442
15,11,Youv Dee,16,1.1095700416088765,1442
15,12,Disiz,15,1.0402219140083218,1442
15,13,Roshi,15,1.0402219140083218,1442
15,14,Lacrim,14,0.9708737864077669,1442
15,15,J9ueve,14,0.9708737864077669,1442
15,16,Vald,13,0.9015256588072121,1442
15,17,Dinos,12,0.8321775312066574,1442
15,18,Sofiane,12,0.8321775312066574,1442
15,19,DTF,12,0.8321775312066574,1442
15,20,Youri,12,0.8321775312066574,1442
16,1,JuL,19,2.3284313725490198,816
16,2,Kekra,14,1.715686274509804,816
16,3,Black M,13,1.5931372549019607,816
16,4,Lujipeka,12,1.4705882352941175,816
16,5,Busta Flex,10,1.2254901960784315,816
16,6,La Fouine,9,1.1029411764705883,816
16,7,Jok’Air,9,1.1029411764705883,816
16,8,Hatik,9,1.1029411764705883,816
16,9,MZ,9,1.1029411764705883,816
16,10,H Magnum,9,1.1029411764705883,816
16,11,Dinos,8,0.9803921568627451,816
16,12,Médine,8,0.9803921568627451,816
16,13,Canardo,8,0.9803921568627451,816
16,14,Rohff,7,0.857843137254902,816
16,15,Gims,7,0.857843137254902,816
16,16,A2H,7,0.857843137254902,816
16,17,3010,7,0.857843137254902,816
16,18,Georgio,7,0.857843137254902,816
16,19,Hooss,7,0.857843137254902,816
16,20,Dadju,7,0.857843137254902,816
17,1,JuL,8,2.9629629629629632,270
17,2,Eddy de Pretto,7,2.5925925925925926,270
17,3,Rohff,6,2.2222222222222223,270
17,4,Soolking,6,2.2222222222222223,270
17,5,La Fouine,5,1.8518518518518516,270
17,6,3010,4,1.4814814814814816,270
17,7,Soprano,4,1.4814814814814816,270
17,8,PLK,4,1.4814814814814816,270
17,9,Grems,4,1.4814814814814816,270
17,10,Diam’s,4,1.4814814814814816,270
17,11,Chilla,4,1.4814814814814816,270
17,12,Disiz,3,1.1111111111111112,270
17,13,IAM,3,1.1111111111111112,270
17,14,Lacrim,3,1.1111111111111112,270
17,15,Sadek,3,1.1111111111111112,270
17,16,Kaaris,3,1.1111111111111112,270
17,17,YL,3,1.1111111111111112,270
17,18,SCH,3,1.1111111111111112,270
17,19,S-Crew,3,1.1111111111111112,270
17,20,Ateyaba,3,1.1111111111111112,270
18,1,JuL,22,2.849740932642487,772
18,2,Alkpote,16,2.072538860103627,772
18,3,Maes,14,1.8134715025906734,772
18,4,La Fouine,13,1.6839378238341969,772
18,5,Luv Resval,12,1.5544041450777202,772
18,6,Soolking,11,1.4248704663212435,772
